transaction_id,account_id,transaction_timestamp,transaction_type,merchant_id,merchant_name,merchant_category,amount,currency,transaction_status,card_present_flag,source_system
TXN00004812,ACC000280,2026-02-21T06:05:35,PURCHASE,M009,Best Buy,ELECTRONICS,33.83,USD,POSTED,Y,CARD_PROCESSOR
TXN00004813,ACC000175,2026-03-29T10:10:53,PURCHASE,M004,Uber,TRANSPORT,6.19,USD,POSTED,Y,CARD_PROCESSOR
TXN00004814,ACC000173,2026-06-20T11:28:56,PURCHASE,M006,Whole Foods,GROCERY,29.55,USD,POSTED,Y,CARD_PROCESSOR
TXN00004815,ACC000109,2026-01-15T09:54:41,PURCHASE,M004,Uber,TRANSPORT,66.27,USD,POSTED,N,CARD_PROCESSOR
TXN00004816,ACC000302,2026-05-09T04:18:24,PURCHASE,M002,Walmart,RETAIL,20.24,USD,POSTED,N,CARD_PROCESSOR
TXN00004817,ACC000071,2026-02-08T13:07:54,PURCHASE,M010,Starbucks,DINING,175.1,USD,POSTED,N,CARD_PROCESSOR
TXN00004818,ACC000338,2026-05-26T23:50:15,PURCHASE,M002,Walmart,RETAIL,74.28,USD,PENDING,Y,CARD_PROCESSOR
TXN00004819,ACC000121,2026-02-15T22:23:17,PURCHASE,M002,Walmart,RETAIL,272.06,USD,POSTED,N,CARD_PROCESSOR
TXN00004820,ACC000190,2026-05-22T12:24:57,PURCHASE,M007,Netflix,SUBSCRIPTION,16.73,USD,POSTED,Y,CARD_PROCESSOR
TXN00004821,ACC000300,2026-03-18T18:03:22,PURCHASE,M012,CVS,PHARMACY,51.01,USD,POSTED,Y,CARD_PROCESSOR
TXN00004822,ACC000103,2026-03-13T14:25:31,PURCHASE,M012,CVS,PHARMACY,17.11,USD,POSTED,Y,CARD_PROCESSOR
TXN00004823,ACC000145,2026-01-30T22:54:59,PURCHASE,M007,Netflix,SUBSCRIPTION,17.38,USD,POSTED,Y,CARD_PROCESSOR
TXN00004824,ACC000155,2026-01-02T16:22:24,PURCHASE,M001,Amazon,E_COMMERCE,146.46,USD,POSTED,Y,CARD_PROCESSOR
TXN00004825,ACC000310,2026-07-07T08:01:30,PURCHASE,M012,CVS,PHARMACY,29.0,USD,POSTED,N,CARD_PROCESSOR
TXN00004826,ACC000112,2026-01-25T13:24:05,PURCHASE,M003,Target,RETAIL,16.61,USD,POSTED,N,CARD_PROCESSOR
TXN00004827,ACC000180,2026-01-27T17:59:50,PURCHASE,M004,Uber,TRANSPORT,11.65,USD,POSTED,Y,CARD_PROCESSOR
TXN00004828,ACC000354,2026-01-13T01:11:53,PURCHASE,M011,Airbnb,TRAVEL,41.63,USD,POSTED,Y,CARD_PROCESSOR
TXN00004829,ACC000293,2026-03-29T01:23:40,PURCHASE,M004,Uber,TRANSPORT,44.38,USD,DECLINED,N,CARD_PROCESSOR
TXN00004830,ACC000008,2026-05-16T21:31:42,PURCHASE,M011,Airbnb,TRAVEL,80.53,USD,POSTED,Y,CARD_PROCESSOR
TXN00004831,ACC000131,2026-01-21T22:52:29,PURCHASE,M006,Whole Foods,GROCERY,45.69,USD,POSTED,N,CARD_PROCESSOR
TXN00004832,ACC000175,2026-01-29T23:09:17,PURCHASE,M003,Target,RETAIL,22.3,USD,POSTED,Y,CARD_PROCESSOR
TXN00004833,ACC000216,2026-03-01T10:08:15,PURCHASE,M012,CVS,PHARMACY,117.39,USD,PENDING,N,CARD_PROCESSOR
TXN00004834,ACC000355,2026-04-17T22:17:12,PURCHASE,M010,Starbucks,DINING,160.08,USD,POSTED,N,CARD_PROCESSOR
TXN00004835,ACC000206,2026-04-04T23:39:54,PURCHASE,M002,Walmart,RETAIL,24.93,USD,POSTED,Y,CARD_PROCESSOR
TXN00004836,ACC000132,2026-03-16T07:58:40,PURCHASE,M001,Amazon,E_COMMERCE,18.37,USD,PENDING,Y,CARD_PROCESSOR
TXN00004837,ACC000217,2026-05-01T10:39:27,PURCHASE,M009,Best Buy,ELECTRONICS,20.68,USD,DECLINED,Y,CARD_PROCESSOR
TXN00004838,ACC000149,2026-01-03T05:11:54,PURCHASE,M011,Airbnb,TRAVEL,130.87,USD,POSTED,Y,CARD_PROCESSOR
TXN00004839,ACC000126,2026-01-24T02:33:25,PURCHASE,M010,Starbucks,DINING,12.93,USD,POSTED,N,CARD_PROCESSOR
TXN00004840,ACC000296,2026-02-13T02:36:58,PURCHASE,M007,Netflix,SUBSCRIPTION,17.96,USD,POSTED,Y,CARD_PROCESSOR
TXN00004841,ACC000187,2026-03-19T09:29:38,PURCHASE,M004,Uber,TRANSPORT,31.35,USD,POSTED,Y,CARD_PROCESSOR
TXN00004842,ACC000131,2026-02-07T19:13:57,PURCHASE,M009,Best Buy,ELECTRONICS,55.99,USD,POSTED,N,CARD_PROCESSOR
TXN00004843,ACC000361,2026-05-29T11:54:32,PURCHASE,M002,Walmart,RETAIL,65.36,USD,POSTED,Y,CARD_PROCESSOR
TXN00004844,ACC000267,2026-03-20T13:51:58,PURCHASE,M002,Walmart,RETAIL,16.07,USD,POSTED,N,CARD_PROCESSOR
TXN00004845,ACC000121,2026-07-02T19:46:11,PURCHASE,M011,Airbnb,TRAVEL,232.97,USD,POSTED,Y,CARD_PROCESSOR
TXN00004846,ACC000071,2026-01-16T11:21:58,PURCHASE,M008,Shell,FUEL,42.4,USD,POSTED,N,CARD_PROCESSOR
TXN00004847,ACC000018,2026-04-08T12:50:11,PURCHASE,M003,Target,RETAIL,22.23,USD,POSTED,Y,CARD_PROCESSOR
TXN00004848,ACC000091,2026-07-04T09:01:26,PURCHASE,M004,Uber,TRANSPORT,8.83,USD,POSTED,Y,CARD_PROCESSOR
TXN00004849,ACC000182,2026-06-24T03:22:58,PURCHASE,M012,CVS,PHARMACY,9.55,USD,POSTED,Y,CARD_PROCESSOR
TXN00004850,ACC000268,2026-03-10T21:03:06,PURCHASE,M011,Airbnb,TRAVEL,33.55,USD,POSTED,Y,CARD_PROCESSOR
TXN00004851,ACC000112,2026-03-17T01:23:25,PURCHASE,M003,Target,RETAIL,8.34,USD,DECLINED,Y,CARD_PROCESSOR
TXN00004852,ACC000132,2026-03-31T09:29:21,PURCHASE,M004,Uber,TRANSPORT,19.62,USD,POSTED,N,CARD_PROCESSOR
TXN00004853,ACC000180,2026-06-26T14:13:34,PURCHASE,M006,Whole Foods,GROCERY,7.89,USD,POSTED,N,CARD_PROCESSOR
TXN00004854,ACC000256,2026-06-20T04:01:56,PURCHASE,M008,Shell,FUEL,29.54,USD,POSTED,Y,CARD_PROCESSOR
TXN00004855,ACC000341,2026-04-17T13:07:49,PURCHASE,M007,Netflix,SUBSCRIPTION,6.02,USD,POSTED,Y,CARD_PROCESSOR
TXN00004856,ACC000328,2026-05-12T06:34:19,PURCHASE,M001,Amazon,E_COMMERCE,76.03,USD,POSTED,N,CARD_PROCESSOR
TXN00004857,ACC000228,2026-05-29T23:40:53,PURCHASE,M006,Whole Foods,GROCERY,55.25,USD,POSTED,Y,CARD_PROCESSOR
TXN00004858,ACC000130,2026-06-26T08:23:39,PURCHASE,M008,Shell,FUEL,12.85,USD,POSTED,Y,CARD_PROCESSOR
TXN00004859,ACC000272,2026-02-16T03:34:17,PURCHASE,M002,Walmart,RETAIL,20.66,USD,POSTED,Y,CARD_PROCESSOR
TXN00004860,ACC000336,2026-05-16T07:30:17,PURCHASE,M006,Whole Foods,GROCERY,67.11,USD,POSTED,N,CARD_PROCESSOR
TXN00004861,ACC000124,2026-03-03T02:24:42,PURCHASE,M003,Target,RETAIL,9.07,USD,DECLINED,N,CARD_PROCESSOR
TXN00004862,ACC000159,2026-03-09T10:36:15,PURCHASE,M008,Shell,FUEL,44.39,USD,POSTED,Y,CARD_PROCESSOR
TXN00004863,ACC000056,2026-01-05T18:56:36,PURCHASE,M007,Netflix,SUBSCRIPTION,138.94,USD,POSTED,Y,CARD_PROCESSOR
TXN00004864,ACC000341,2026-06-25T21:18:14,PURCHASE,M004,Uber,TRANSPORT,157.73,USD,POSTED,Y,CARD_PROCESSOR
TXN00004865,ACC000204,2026-06-08T12:13:55,PURCHASE,M004,Uber,TRANSPORT,70.44,USD,POSTED,Y,CARD_PROCESSOR
TXN00004866,ACC000231,2026-04-16T16:33:00,PURCHASE,M003,Target,RETAIL,48.6,USD,PENDING,N,CARD_PROCESSOR
TXN00004867,ACC000035,2026-02-23T15:41:49,PURCHASE,M002,Walmart,RETAIL,25.86,USD,POSTED,N,CARD_PROCESSOR
TXN00004868,ACC000359,2026-03-31T21:28:14,PURCHASE,M008,Shell,FUEL,21.97,USD,POSTED,Y,CARD_PROCESSOR
TXN00004869,ACC000015,2026-03-29T08:12:46,REFUND,M005,Delta,TRAVEL,-124.11,USD,POSTED,N,CARD_PROCESSOR
TXN00004870,ACC000077,2026-04-13T05:28:29,PURCHASE,M008,Shell,FUEL,65.99,USD,POSTED,Y,CARD_PROCESSOR
TXN00004871,ACC000223,2026-01-10T01:24:21,PURCHASE,M004,Uber,TRANSPORT,89.4,USD,POSTED,Y,CARD_PROCESSOR
TXN00004872,ACC000261,2026-05-06T07:26:51,PURCHASE,M009,Best Buy,ELECTRONICS,51.62,USD,POSTED,Y,CARD_PROCESSOR
TXN00004873,ACC000061,2026-04-27T20:10:29,REFUND,M009,Best Buy,ELECTRONICS,-23.99,USD,POSTED,N,CARD_PROCESSOR
TXN00004874,ACC000243,2026-03-26T04:15:54,PURCHASE,M004,Uber,TRANSPORT,103.24,USD,POSTED,N,CARD_PROCESSOR
TXN00004875,ACC000120,2026-03-18T14:59:51,PURCHASE,M005,Delta,TRAVEL,122.45,USD,POSTED,N,CARD_PROCESSOR
TXN00004876,ACC000252,2026-06-01T05:57:35,CASH_ADVANCE,M011,Airbnb,TRAVEL,447.91,USD,POSTED,Y,CARD_PROCESSOR
TXN00004877,ACC000216,2026-02-09T22:11:34,PURCHASE,M007,Netflix,SUBSCRIPTION,177.1,USD,POSTED,N,CARD_PROCESSOR
TXN00004878,ACC000297,2026-03-01T23:34:16,PURCHASE,M007,Netflix,SUBSCRIPTION,82.91,USD,POSTED,N,CARD_PROCESSOR
TXN00004879,ACC000132,2026-04-07T14:02:32,PURCHASE,M010,Starbucks,DINING,15.85,USD,POSTED,Y,CARD_PROCESSOR
TXN00004880,ACC000250,2026-04-05T00:24:25,PURCHASE,M006,Whole Foods,GROCERY,10.02,USD,POSTED,Y,CARD_PROCESSOR
TXN00004881,ACC000275,2026-01-14T03:33:28,PURCHASE,M010,Starbucks,DINING,11.14,USD,POSTED,Y,CARD_PROCESSOR
TXN00004882,ACC000004,2026-05-01T21:44:41,PURCHASE,M011,Airbnb,TRAVEL,502.74,USD,PENDING,Y,CARD_PROCESSOR
TXN00004883,ACC000209,2026-06-30T02:29:54,PURCHASE,M007,Netflix,SUBSCRIPTION,27.14,USD,POSTED,Y,CARD_PROCESSOR
TXN00004884,ACC000074,2026-01-07T05:16:12,PURCHASE,M009,Best Buy,ELECTRONICS,51.22,USD,POSTED,N,CARD_PROCESSOR
TXN00004885,ACC000182,2026-05-02T13:05:07,CASH_ADVANCE,M002,Walmart,RETAIL,39.46,USD,POSTED,N,CARD_PROCESSOR
TXN00004886,ACC000273,2026-03-18T07:57:05,PURCHASE,M001,Amazon,E_COMMERCE,38.95,USD,POSTED,Y,CARD_PROCESSOR
TXN00004887,ACC000288,2026-01-07T22:40:09,PURCHASE,M005,Delta,TRAVEL,264.85,USD,POSTED,N,CARD_PROCESSOR
TXN00004888,ACC000145,2026-05-23T13:18:06,PURCHASE,M010,Starbucks,DINING,1.5,USD,POSTED,N,CARD_PROCESSOR
TXN00004889,ACC000314,2026-03-09T02:00:45,PURCHASE,M009,Best Buy,ELECTRONICS,86.55,USD,POSTED,N,CARD_PROCESSOR
TXN00004890,ACC000168,2026-02-09T01:45:01,PURCHASE,M008,Shell,FUEL,54.61,USD,POSTED,N,CARD_PROCESSOR
TXN00004891,ACC000079,2026-04-16T16:43:22,PURCHASE,M010,Starbucks,DINING,269.15,USD,POSTED,Y,CARD_PROCESSOR
TXN00004892,ACC000237,2026-05-19T01:35:04,PURCHASE,M007,Netflix,SUBSCRIPTION,28.76,USD,DECLINED,Y,CARD_PROCESSOR
TXN00004893,ACC000044,2026-05-26T17:08:56,PURCHASE,M008,Shell,FUEL,30.45,USD,POSTED,Y,CARD_PROCESSOR
TXN00004894,ACC000010,2026-06-15T09:06:03,PURCHASE,M001,Amazon,E_COMMERCE,58.48,USD,POSTED,Y,CARD_PROCESSOR
TXN00004895,ACC000076,2026-03-29T11:38:07,PURCHASE,M004,Uber,TRANSPORT,22.45,USD,POSTED,N,CARD_PROCESSOR
TXN00004896,ACC000104,2026-06-10T03:57:15,PURCHASE,M011,Airbnb,TRAVEL,73.67,USD,POSTED,N,CARD_PROCESSOR
TXN00004897,ACC000060,2026-02-18T20:43:24,PURCHASE,M002,Walmart,RETAIL,69.31,USD,POSTED,N,CARD_PROCESSOR
TXN00004898,ACC000055,2026-04-10T11:37:57,PURCHASE,M008,Shell,FUEL,22.78,USD,POSTED,N,CARD_PROCESSOR
TXN00004899,ACC000016,2026-06-17T06:26:07,PURCHASE,M010,Starbucks,DINING,23.94,USD,POSTED,N,CARD_PROCESSOR
TXN00004900,ACC000085,2026-07-06T06:58:32,PURCHASE,M001,Amazon,E_COMMERCE,49.56,USD,POSTED,N,CARD_PROCESSOR
TXN00004901,ACC000057,2026-03-02T06:27:24,PURCHASE,M005,Delta,TRAVEL,355.39,USD,POSTED,Y,CARD_PROCESSOR
TXN00004902,ACC000332,2026-05-30T00:46:36,PURCHASE,M011,Airbnb,TRAVEL,157.33,USD,POSTED,Y,CARD_PROCESSOR
TXN00004903,ACC000260,2026-01-16T09:23:17,PURCHASE,M002,Walmart,RETAIL,23.14,USD,POSTED,N,CARD_PROCESSOR
TXN00004904,ACC000144,2026-05-19T22:22:09,PURCHASE,M007,Netflix,SUBSCRIPTION,30.49,USD,POSTED,Y,CARD_PROCESSOR
TXN00004905,ACC000079,2026-04-28T17:37:11,PURCHASE,M011,Airbnb,TRAVEL,161.62,USD,POSTED,N,CARD_PROCESSOR
TXN00004906,ACC000042,2026-06-27T18:27:41,PURCHASE,M012,CVS,PHARMACY,80.31,USD,POSTED,Y,CARD_PROCESSOR
TXN00004907,ACC000319,2026-06-14T01:57:35,PURCHASE,M008,Shell,FUEL,5.42,USD,POSTED,N,CARD_PROCESSOR
TXN00004908,ACC000112,2026-05-12T00:07:00,PURCHASE,M004,Uber,TRANSPORT,76.94,USD,POSTED,Y,CARD_PROCESSOR
TXN00004909,ACC000091,2026-06-27T15:12:47,PURCHASE,M011,Airbnb,TRAVEL,605.64,USD,POSTED,Y,CARD_PROCESSOR
TXN00004910,ACC000150,2026-02-22T05:08:08,PURCHASE,M003,Target,RETAIL,38.26,USD,POSTED,Y,CARD_PROCESSOR
TXN00004911,ACC000127,2026-05-24T17:41:20,PURCHASE,M005,Delta,TRAVEL,165.48,USD,POSTED,N,CARD_PROCESSOR
TXN00004912,ACC000243,2026-03-14T14:26:46,PURCHASE,M011,Airbnb,TRAVEL,123.19,USD,POSTED,N,CARD_PROCESSOR
TXN00004913,ACC000061,2026-04-18T02:32:52,PURCHASE,M006,Whole Foods,GROCERY,30.19,USD,POSTED,Y,CARD_PROCESSOR
TXN00004914,ACC000065,2026-05-29T16:40:55,CASH_ADVANCE,M012,CVS,PHARMACY,38.35,USD,POSTED,N,CARD_PROCESSOR
TXN00004915,ACC000064,2026-03-12T01:45:58,PURCHASE,M008,Shell,FUEL,9.19,USD,POSTED,N,CARD_PROCESSOR
TXN00004916,ACC000214,2026-03-11T04:30:24,PURCHASE,M009,Best Buy,ELECTRONICS,68.26,USD,POSTED,N,CARD_PROCESSOR
TXN00004917,ACC000184,2026-01-30T08:16:16,PURCHASE,M005,Delta,TRAVEL,40.99,USD,PENDING,N,CARD_PROCESSOR
TXN00004918,ACC000032,2026-06-14T21:04:09,PURCHASE,M009,Best Buy,ELECTRONICS,6.47,USD,POSTED,Y,CARD_PROCESSOR
TXN00004919,ACC000042,2026-02-22T16:55:02,REFUND,M004,Uber,TRANSPORT,-55.91,USD,POSTED,N,CARD_PROCESSOR
TXN00004920,ACC000108,2026-04-16T05:04:46,PURCHASE,M001,Amazon,E_COMMERCE,33.39,USD,POSTED,N,CARD_PROCESSOR
TXN00004921,ACC000065,2026-04-24T05:18:42,PURCHASE,M010,Starbucks,DINING,36.43,USD,POSTED,Y,CARD_PROCESSOR
TXN00004922,ACC000067,2026-01-11T23:29:49,PURCHASE,M007,Netflix,SUBSCRIPTION,140.76,USD,DECLINED,N,CARD_PROCESSOR
TXN00004923,ACC000294,2026-04-18T13:09:53,PURCHASE,M008,Shell,FUEL,53.86,USD,REVERSED,N,CARD_PROCESSOR
TXN00004924,ACC000335,2026-03-23T05:45:00,PURCHASE,M006,Whole Foods,GROCERY,76.42,USD,POSTED,Y,CARD_PROCESSOR
TXN00004925,ACC000188,2026-04-11T17:10:58,PURCHASE,M007,Netflix,SUBSCRIPTION,107.98,USD,POSTED,Y,CARD_PROCESSOR
TXN00004926,ACC000152,2026-01-30T04:44:54,PURCHASE,M002,Walmart,RETAIL,54.67,USD,POSTED,Y,CARD_PROCESSOR
TXN00004927,ACC000153,2026-02-24T20:03:34,PURCHASE,M003,Target,RETAIL,46.05,USD,POSTED,N,CARD_PROCESSOR
TXN00004928,ACC000179,2026-04-02T10:33:31,PURCHASE,M012,CVS,PHARMACY,33.22,USD,POSTED,Y,CARD_PROCESSOR
TXN00004929,ACC000216,2026-01-13T11:08:18,PURCHASE,M010,Starbucks,DINING,4.2,USD,POSTED,N,CARD_PROCESSOR
TXN00004930,ACC000343,2026-05-20T11:05:14,PURCHASE,M011,Airbnb,TRAVEL,132.66,USD,POSTED,N,CARD_PROCESSOR
TXN00004931,ACC000330,2026-01-13T12:34:29,PURCHASE,M005,Delta,TRAVEL,372.23,USD,POSTED,Y,CARD_PROCESSOR
TXN00004932,ACC000002,2026-04-30T18:09:34,PURCHASE,M008,Shell,FUEL,10.76,USD,POSTED,N,CARD_PROCESSOR
TXN00004933,ACC000131,2026-02-11T21:06:49,PURCHASE,M001,Amazon,E_COMMERCE,18.14,USD,PENDING,N,CARD_PROCESSOR
TXN00004934,ACC000035,2026-02-06T20:32:51,PURCHASE,M006,Whole Foods,GROCERY,32.67,USD,POSTED,Y,CARD_PROCESSOR
TXN00004935,ACC000248,2026-06-11T03:47:05,PURCHASE,M010,Starbucks,DINING,58.89,USD,POSTED,N,CARD_PROCESSOR
TXN00004936,ACC000287,2026-05-11T09:28:05,PURCHASE,M009,Best Buy,ELECTRONICS,274.06,USD,POSTED,Y,CARD_PROCESSOR
TXN00004937,ACC000234,2026-05-05T10:01:19,PURCHASE,M003,Target,RETAIL,17.94,USD,POSTED,N,CARD_PROCESSOR
TXN00004938,ACC000169,2026-03-11T11:17:17,PURCHASE,M011,Airbnb,TRAVEL,264.53,USD,POSTED,N,CARD_PROCESSOR
TXN00004939,ACC000041,2026-06-23T02:34:06,PURCHASE,M001,Amazon,E_COMMERCE,22.0,USD,POSTED,Y,CARD_PROCESSOR
TXN00004940,ACC000265,2026-06-23T21:08:15,PURCHASE,M008,Shell,FUEL,105.98,USD,POSTED,N,CARD_PROCESSOR
TXN00004941,ACC000054,2026-03-19T23:05:37,PURCHASE,M012,CVS,PHARMACY,118.28,USD,POSTED,Y,CARD_PROCESSOR
TXN00004942,ACC000033,2026-01-11T08:51:33,PURCHASE,M005,Delta,TRAVEL,54.24,USD,POSTED,Y,CARD_PROCESSOR
TXN00004943,ACC000363,2026-02-21T14:33:40,PURCHASE,M005,Delta,TRAVEL,77.33,USD,POSTED,N,CARD_PROCESSOR
TXN00004944,ACC000137,2026-02-10T19:15:22,PURCHASE,M002,Walmart,RETAIL,26.11,USD,POSTED,Y,CARD_PROCESSOR
TXN00004945,ACC000213,2026-02-22T05:29:12,PURCHASE,M004,Uber,TRANSPORT,10.89,USD,POSTED,N,CARD_PROCESSOR
TXN00004946,ACC000106,2026-05-30T21:04:06,PURCHASE,M002,Walmart,RETAIL,74.12,USD,POSTED,N,CARD_PROCESSOR
TXN00004947,ACC000212,2026-05-12T17:05:53,PURCHASE,M002,Walmart,RETAIL,43.08,USD,POSTED,Y,CARD_PROCESSOR
TXN00004948,ACC000151,2026-04-29T19:35:38,REFUND,M007,Netflix,SUBSCRIPTION,-56.16,USD,POSTED,N,CARD_PROCESSOR
TXN00004949,ACC000087,2026-01-08T18:30:06,PURCHASE,M006,Whole Foods,GROCERY,243.84,USD,POSTED,Y,CARD_PROCESSOR
TXN00004950,ACC000345,2026-05-27T15:43:24,REFUND,M007,Netflix,SUBSCRIPTION,-291.1,USD,POSTED,N,CARD_PROCESSOR
TXN00004951,ACC000121,2026-03-05T17:54:57,PURCHASE,M003,Target,RETAIL,57.44,USD,POSTED,Y,CARD_PROCESSOR
TXN00004952,ACC000132,2026-03-20T00:11:36,PURCHASE,M003,Target,RETAIL,21.5,USD,POSTED,N,CARD_PROCESSOR
TXN00004953,ACC000325,2026-04-25T09:11:08,PURCHASE,M003,Target,RETAIL,15.33,USD,POSTED,Y,CARD_PROCESSOR
TXN00004954,ACC000213,2026-04-20T21:13:34,PURCHASE,M002,Walmart,RETAIL,12.67,USD,POSTED,Y,CARD_PROCESSOR
TXN00004955,ACC000086,2026-05-24T01:42:46,PURCHASE,M006,Whole Foods,GROCERY,8.03,USD,POSTED,N,CARD_PROCESSOR
TXN00004956,ACC000167,2026-03-18T05:21:25,PURCHASE,M001,Amazon,E_COMMERCE,18.85,USD,POSTED,N,CARD_PROCESSOR
TXN00004957,ACC000086,2026-01-19T14:23:11,PURCHASE,M007,Netflix,SUBSCRIPTION,9.2,USD,POSTED,Y,CARD_PROCESSOR
TXN00004958,ACC000243,2026-03-20T16:51:31,PURCHASE,M003,Target,RETAIL,48.7,USD,POSTED,N,CARD_PROCESSOR
TXN00004959,ACC000210,2026-07-04T21:57:51,PURCHASE,M007,Netflix,SUBSCRIPTION,86.03,USD,PENDING,Y,CARD_PROCESSOR
TXN00004960,ACC000172,2026-02-15T09:21:16,PURCHASE,M012,CVS,PHARMACY,10.39,USD,POSTED,N,CARD_PROCESSOR
TXN00004961,ACC000353,2026-01-28T04:51:54,PURCHASE,M007,Netflix,SUBSCRIPTION,79.83,USD,POSTED,N,CARD_PROCESSOR
TXN00004962,ACC000322,2026-05-22T16:48:18,PURCHASE,M010,Starbucks,DINING,26.98,USD,POSTED,Y,CARD_PROCESSOR
TXN00004963,ACC000322,2026-06-27T01:21:13,PURCHASE,M005,Delta,TRAVEL,90.23,USD,POSTED,Y,CARD_PROCESSOR
TXN00004964,ACC000007,2026-01-10T20:21:12,PURCHASE,M005,Delta,TRAVEL,60.53,USD,POSTED,N,CARD_PROCESSOR
TXN00004965,ACC000276,2026-05-14T02:36:40,PURCHASE,M005,Delta,TRAVEL,168.31,USD,POSTED,Y,CARD_PROCESSOR
TXN00004966,ACC000348,2026-05-18T15:16:06,PURCHASE,M012,CVS,PHARMACY,14.57,USD,POSTED,Y,CARD_PROCESSOR
TXN00004967,ACC000266,2026-04-18T10:54:00,PURCHASE,M009,Best Buy,ELECTRONICS,29.44,USD,DECLINED,N,CARD_PROCESSOR
TXN00004968,ACC000077,2026-02-08T08:42:58,CASH_ADVANCE,M001,Amazon,E_COMMERCE,18.14,USD,POSTED,Y,CARD_PROCESSOR
TXN00004969,ACC000309,2026-02-23T17:11:35,PURCHASE,M002,Walmart,RETAIL,36.7,USD,POSTED,Y,CARD_PROCESSOR
TXN00004970,ACC000183,2026-02-27T13:18:16,PURCHASE,M005,Delta,TRAVEL,259.25,USD,POSTED,N,CARD_PROCESSOR
TXN00004971,ACC000125,2026-05-22T12:53:22,REFUND,M012,CVS,PHARMACY,-234.21,USD,POSTED,N,CARD_PROCESSOR
TXN00004972,ACC000226,2026-04-06T20:14:56,PURCHASE,M001,Amazon,E_COMMERCE,34.99,USD,POSTED,Y,CARD_PROCESSOR
TXN00004973,ACC000320,2026-06-17T18:20:47,PURCHASE,M011,Airbnb,TRAVEL,166.57,USD,POSTED,Y,CARD_PROCESSOR
TXN00004974,ACC000062,2026-04-16T19:45:58,PURCHASE,M002,Walmart,RETAIL,67.68,USD,POSTED,Y,CARD_PROCESSOR
TXN00004975,ACC000289,2026-03-07T22:22:31,PURCHASE,M002,Walmart,RETAIL,33.67,USD,POSTED,Y,CARD_PROCESSOR
TXN00004976,ACC000265,2026-01-29T13:19:11,PURCHASE,M009,Best Buy,ELECTRONICS,36.99,USD,POSTED,Y,CARD_PROCESSOR
TXN00004977,ACC000177,2026-05-23T08:01:30,PURCHASE,M004,Uber,TRANSPORT,15.41,USD,POSTED,N,CARD_PROCESSOR
TXN00004978,ACC000160,2026-02-20T10:17:39,PURCHASE,M010,Starbucks,DINING,30.56,USD,POSTED,Y,CARD_PROCESSOR
TXN00004979,ACC000238,2026-05-21T09:45:59,PURCHASE,M008,Shell,FUEL,1.5,USD,POSTED,N,CARD_PROCESSOR
TXN00004980,ACC000222,2026-06-15T02:48:28,PURCHASE,M009,Best Buy,ELECTRONICS,43.28,USD,POSTED,N,CARD_PROCESSOR
TXN00004981,ACC000237,2026-01-08T02:46:19,PURCHASE,M007,Netflix,SUBSCRIPTION,29.69,USD,POSTED,Y,CARD_PROCESSOR
TXN00004982,ACC000160,2026-06-10T17:09:04,PURCHASE,M012,CVS,PHARMACY,14.1,USD,POSTED,Y,CARD_PROCESSOR
TXN00004983,ACC000252,2026-05-08T04:52:23,PURCHASE,M010,Starbucks,DINING,18.63,USD,POSTED,N,CARD_PROCESSOR
TXN00004984,ACC000220,2026-02-09T03:50:53,PURCHASE,M006,Whole Foods,GROCERY,23.58,USD,POSTED,N,CARD_PROCESSOR
TXN00004985,ACC000109,2026-04-19T20:27:47,PURCHASE,M009,Best Buy,ELECTRONICS,20.03,USD,POSTED,N,CARD_PROCESSOR
TXN00004986,ACC000288,2026-01-28T11:03:21,PURCHASE,M005,Delta,TRAVEL,21.74,USD,POSTED,N,CARD_PROCESSOR
TXN00004987,ACC000109,2026-01-17T12:27:49,PURCHASE,M009,Best Buy,ELECTRONICS,74.29,USD,POSTED,N,CARD_PROCESSOR
TXN00004988,ACC000355,2026-05-16T02:55:40,PURCHASE,M003,Target,RETAIL,20.79,USD,POSTED,Y,CARD_PROCESSOR
TXN00004989,ACC000089,2026-04-14T07:51:01,PURCHASE,M008,Shell,FUEL,39.6,USD,POSTED,N,CARD_PROCESSOR
TXN00004990,ACC000333,2026-02-22T21:02:18,PURCHASE,M008,Shell,FUEL,27.74,USD,POSTED,N,CARD_PROCESSOR
TXN00004991,ACC000166,2026-01-28T19:24:49,PURCHASE,M008,Shell,FUEL,56.9,USD,POSTED,Y,CARD_PROCESSOR
TXN00004992,ACC000151,2026-05-29T15:44:17,PURCHASE,M001,Amazon,E_COMMERCE,5.28,USD,POSTED,N,CARD_PROCESSOR
TXN00004993,ACC000064,2026-05-05T11:30:27,PURCHASE,M002,Walmart,RETAIL,27.73,USD,POSTED,Y,CARD_PROCESSOR
TXN00004994,ACC000229,2026-02-09T04:17:33,PURCHASE,M001,Amazon,E_COMMERCE,12.84,USD,POSTED,N,CARD_PROCESSOR
TXN00004995,ACC000264,2026-04-27T18:21:43,PURCHASE,M003,Target,RETAIL,249.3,USD,POSTED,Y,CARD_PROCESSOR
TXN00004996,ACC000212,2026-05-06T07:15:42,PURCHASE,M004,Uber,TRANSPORT,9.29,USD,POSTED,N,CARD_PROCESSOR
TXN00004997,ACC000321,2026-01-19T04:35:57,PURCHASE,M009,Best Buy,ELECTRONICS,28.5,USD,POSTED,Y,CARD_PROCESSOR
