payment_id,account_id,payment_timestamp,payment_amount,payment_method,payment_status,source_system
PAY0000690,ACC000285,2026-05-18T18:28:07,216.72,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000691,ACC000039,2026-02-21T02:05:09,1893.39,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000692,ACC000258,2026-02-15T11:54:29,2021.59,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000693,ACC000355,2026-01-23T10:03:56,181.35,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000694,ACC000023,2026-04-18T12:44:31,1345.32,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000695,ACC000131,2026-02-18T19:34:57,526.2,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000696,ACC000311,2026-05-04T09:38:41,948.15,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000697,ACC000262,2026-05-04T04:14:56,653.25,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000698,ACC000105,2026-07-04T13:47:23,1412.19,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000699,ACC000247,2026-05-20T02:15:18,832.1,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000700,ACC000273,2026-06-17T21:12:51,481.14,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000701,ACC000193,2026-02-08T21:36:36,246.05,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000702,ACC000354,2026-01-13T19:37:53,980.41,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000703,ACC000253,2026-07-07T14:29:45,600.47,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000704,ACC000105,2026-02-05T03:57:34,435.0,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000705,ACC000364,2026-07-07T19:45:51,2484.51,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000706,ACC000004,2026-06-21T09:08:29,632.67,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000707,ACC000311,2026-03-28T17:58:21,53.68,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000708,ACC000206,2026-03-04T11:53:06,438.2,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000709,ACC000219,2026-03-11T06:26:12,1039.13,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000710,ACC000241,2026-03-08T11:08:43,1010.09,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000711,ACC000006,2026-06-27T19:50:31,841.02,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000712,ACC000287,2026-04-15T00:52:44,1127.4,DEBIT_CARD,FAILED,PAYMENTS_PLATFORM
PAY0000713,ACC000298,2026-01-26T06:03:42,725.97,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000714,ACC000323,2026-02-13T14:02:22,838.01,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000715,ACC000370,2026-07-06T09:48:01,1284.15,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000716,ACC000050,2026-04-16T01:54:01,1001.33,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000717,ACC000346,2026-03-19T01:41:09,2178.03,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000718,ACC000183,2026-01-25T21:22:43,691.09,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000719,ACC000002,2026-06-12T17:14:49,749.05,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000720,ACC000287,2026-03-05T10:53:42,1364.42,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000721,ACC000174,2026-04-09T00:36:17,2441.6,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000722,ACC000121,2026-03-22T21:38:47,726.6,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000723,ACC000084,2026-03-16T00:28:00,279.47,BANK_TRANSFER,FAILED,PAYMENTS_PLATFORM
PAY0000724,ACC000191,2026-06-07T20:21:57,2391.77,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000725,ACC000161,2026-05-18T00:28:09,1761.95,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000726,ACC000368,2026-02-09T05:36:48,1371.22,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000727,ACC000265,2026-03-21T23:09:23,798.88,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000728,ACC000229,2026-02-16T23:45:03,945.13,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000729,ACC000330,2026-06-13T12:03:03,1620.92,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000730,ACC000156,2026-07-05T01:09:55,579.89,BANK_TRANSFER,FAILED,PAYMENTS_PLATFORM
PAY0000731,ACC000154,2026-01-18T00:30:09,1905.42,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000732,ACC000330,2026-03-18T16:59:48,1751.14,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000733,ACC000040,2026-02-12T01:16:46,2070.43,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000734,ACC000061,2026-04-26T05:19:47,2076.57,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000735,ACC000028,2026-04-04T13:30:57,1853.85,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000736,ACC000329,2026-07-05T21:15:17,992.86,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000737,ACC000132,2026-06-02T23:51:34,1223.56,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000738,ACC000006,2026-06-11T17:25:21,751.3,ACH,FAILED,PAYMENTS_PLATFORM
PAY0000739,ACC000338,2026-02-10T06:19:14,258.38,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000740,ACC000364,2026-02-15T03:39:17,1501.77,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000741,ACC000265,2026-07-01T12:41:57,917.45,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000742,ACC000267,2026-06-25T02:13:17,1115.25,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000743,ACC000343,2026-06-05T10:32:46,698.63,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000744,ACC000056,2026-02-07T04:24:22,1289.8,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000745,ACC000226,2026-06-14T13:10:12,1757.93,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000746,ACC000315,2026-01-08T17:25:37,81.75,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000747,ACC000003,2026-04-09T22:52:44,947.55,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000748,ACC000223,2026-02-28T10:06:06,664.48,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000749,ACC000131,2026-04-14T03:31:38,1219.14,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000750,ACC000173,2026-01-13T07:22:00,1077.73,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000751,ACC000104,2026-05-05T23:35:51,2113.38,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000752,ACC000331,2026-01-31T17:52:22,1079.33,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000753,ACC000143,2026-01-07T04:46:27,1729.17,ACH,FAILED,PAYMENTS_PLATFORM
PAY0000754,ACC000181,2026-04-23T19:59:10,2446.44,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000755,ACC000209,2026-04-02T05:46:22,1446.18,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000756,ACC000223,2026-02-08T21:45:28,2496.04,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000757,ACC000238,2026-05-08T01:31:11,809.22,ACH,PENDING,PAYMENTS_PLATFORM
PAY0000758,ACC000298,2026-05-02T20:09:22,2379.13,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000759,ACC000107,2026-06-27T10:46:50,106.32,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000760,ACC000259,2026-01-16T11:16:20,462.05,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000761,ACC000142,2026-06-20T20:24:31,254.73,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000762,ACC000107,2026-02-10T14:54:53,251.53,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000763,ACC000108,2026-03-03T16:22:08,1450.49,BANK_TRANSFER,FAILED,PAYMENTS_PLATFORM
PAY0000764,ACC000195,2026-04-22T18:25:53,1299.95,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000765,ACC000279,2026-02-16T17:31:16,2157.49,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000766,ACC000246,2026-02-09T10:15:11,663.78,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000767,ACC000322,2026-05-10T21:17:08,788.27,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000768,ACC000233,2026-02-07T02:09:07,858.83,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000769,ACC000211,2026-05-08T05:05:52,522.56,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000770,ACC000288,2026-03-06T12:16:41,2390.88,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000771,ACC000328,2026-01-25T21:38:19,1490.05,BANK_TRANSFER,PENDING,PAYMENTS_PLATFORM
PAY0000772,ACC000232,2026-02-09T23:43:18,691.28,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000773,ACC000019,2026-02-09T20:14:31,1250.49,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000774,ACC000323,2026-07-02T06:19:40,819.93,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000775,ACC000059,2026-02-22T02:53:05,2468.14,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000776,ACC000314,2026-06-10T03:27:09,227.97,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000777,ACC000197,2026-07-07T12:39:21,2157.11,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000778,ACC000248,2026-03-22T21:14:54,958.96,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000779,ACC000298,2026-03-25T22:54:14,1088.71,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000780,ACC000160,2026-05-01T03:46:28,321.26,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000781,ACC000337,2026-04-10T03:18:39,1657.29,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000782,ACC000269,2026-02-17T09:41:57,1934.02,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000783,ACC000143,2026-05-02T16:23:37,385.32,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000784,ACC000128,2026-03-04T07:20:29,954.29,DEBIT_CARD,FAILED,PAYMENTS_PLATFORM
PAY0000785,ACC000163,2026-06-18T11:33:53,1088.37,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000786,ACC000214,2026-05-11T02:47:18,1626.26,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000787,ACC000326,2026-04-10T17:28:52,2392.8,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000788,ACC000113,2026-02-27T09:20:51,898.28,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000789,ACC000171,2026-04-13T06:05:01,884.9,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000790,ACC000334,2026-04-02T01:23:10,214.12,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000791,ACC000177,2026-04-08T23:21:55,2428.65,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000792,ACC000205,2026-03-12T01:58:12,1170.98,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000793,ACC000018,2026-01-26T09:02:24,1041.93,ACH,PENDING,PAYMENTS_PLATFORM
PAY0000794,ACC000332,2026-03-03T19:39:20,1579.17,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000795,ACC000184,2026-05-03T03:09:03,945.17,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000796,ACC000314,2026-06-08T02:54:00,1248.37,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000797,ACC000192,2026-01-19T09:30:56,1031.73,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000798,ACC000043,2026-03-01T06:39:23,750.86,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000799,ACC000270,2026-02-01T03:06:05,828.01,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000800,ACC000010,2026-04-22T20:29:01,1423.62,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000801,ACC000240,2026-06-18T03:04:19,506.92,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000802,ACC000072,2026-06-02T20:15:18,1192.7,DEBIT_CARD,FAILED,PAYMENTS_PLATFORM
PAY0000803,ACC000231,2026-06-17T13:47:57,2124.04,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000804,ACC000212,2026-01-25T04:52:00,1097.57,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000805,ACC000236,2026-07-06T04:13:07,218.1,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000806,ACC000115,2026-06-06T06:59:32,118.72,ACH,PENDING,PAYMENTS_PLATFORM
PAY0000807,ACC000361,2026-04-03T18:56:58,978.79,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000808,ACC000004,2026-01-06T20:59:30,2006.91,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000809,ACC000292,2026-01-25T20:09:01,1056.62,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000810,ACC000321,2026-06-20T15:21:40,2328.45,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000811,ACC000304,2026-06-29T21:30:05,1591.6,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000812,ACC000315,2026-01-15T19:59:34,841.73,BANK_TRANSFER,FAILED,PAYMENTS_PLATFORM
PAY0000813,ACC000071,2026-01-21T06:14:23,2108.8,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000814,ACC000008,2026-05-26T06:21:03,1035.77,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000815,ACC000237,2026-02-25T23:53:13,1487.58,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000816,ACC000351,2026-04-10T14:39:57,891.64,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000817,ACC000101,2026-01-13T21:34:05,1398.1,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000818,ACC000085,2026-02-15T16:22:33,660.93,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000819,ACC000355,2026-03-23T10:27:41,646.92,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000820,ACC000213,2026-04-30T01:13:25,189.87,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000821,ACC000334,2026-06-13T20:03:58,1270.73,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000822,ACC000300,2026-03-23T22:25:25,956.91,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000823,ACC000201,2026-05-18T10:50:23,1488.84,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000824,ACC000213,2026-05-19T13:48:36,51.8,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000825,ACC000244,2026-03-02T23:24:34,1692.37,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000826,ACC000282,2026-04-01T00:25:49,558.44,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000827,ACC000345,2026-02-10T09:28:37,691.73,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000828,ACC000034,2026-01-07T21:48:16,2083.2,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000829,ACC000146,2026-02-14T05:56:24,227.38,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000830,ACC000110,2026-07-01T05:48:56,546.78,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000831,ACC000275,2026-05-03T10:29:11,2126.86,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000832,ACC000367,2026-06-17T00:15:19,329.98,BANK_TRANSFER,FAILED,PAYMENTS_PLATFORM
PAY0000833,ACC000359,2026-03-20T20:43:43,1583.01,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000834,ACC000355,2026-04-10T17:56:53,305.52,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000835,ACC000253,2026-06-14T05:56:14,552.33,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000836,ACC000219,2026-04-19T16:09:02,459.86,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000837,ACC000142,2026-02-08T12:59:12,294.43,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000838,ACC000338,2026-05-15T17:35:41,660.85,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000839,ACC000018,2026-01-23T18:39:01,1550.7,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000840,ACC000127,2026-06-09T18:12:47,924.48,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000841,ACC000252,2026-05-29T18:46:20,97.72,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000842,ACC000200,2026-03-27T05:21:21,682.22,BANK_TRANSFER,PENDING,PAYMENTS_PLATFORM
PAY0000843,ACC000127,2026-01-13T08:57:36,301.26,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000844,ACC000249,2026-02-26T00:53:46,651.72,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000845,ACC000005,2026-01-18T22:43:28,943.43,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000846,ACC000356,2026-04-26T17:06:42,518.34,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000847,ACC000102,2026-04-20T18:22:06,778.16,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000848,ACC000077,2026-05-16T19:43:01,691.75,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000849,ACC000206,2026-03-05T23:39:22,250.47,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000850,ACC000304,2026-04-25T21:56:03,82.34,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000851,ACC000264,2026-03-26T18:01:09,809.06,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000852,ACC000209,2026-06-05T09:50:51,1965.88,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000853,ACC000138,2026-03-15T06:20:36,1266.18,DEBIT_CARD,FAILED,PAYMENTS_PLATFORM
PAY0000854,ACC000197,2026-05-05T11:14:28,1958.61,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000855,ACC000028,2026-04-24T14:50:56,869.37,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000856,ACC000330,2026-06-20T13:50:29,825.56,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000857,ACC000280,2026-01-16T01:53:07,2466.76,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000858,ACC000321,2026-04-14T14:19:50,2155.24,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000859,ACC000069,2026-03-28T14:54:28,1015.7,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000860,ACC000350,2026-04-27T13:17:44,1444.04,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000861,ACC000345,2026-05-02T17:02:42,1629.05,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000862,ACC000310,2026-01-17T01:13:54,1199.45,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000863,ACC000116,2026-01-29T08:42:22,1176.19,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000864,ACC000040,2026-02-08T11:48:11,798.73,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000865,ACC000320,2026-02-09T13:36:08,917.0,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000866,ACC000348,2026-01-17T06:36:17,2065.16,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000867,ACC000338,2026-01-20T14:34:43,733.33,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000868,ACC000243,2026-05-02T21:02:41,302.75,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000869,ACC000257,2026-03-19T21:37:18,264.57,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000870,ACC000023,2026-02-28T03:44:28,850.91,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000871,ACC000134,2026-04-11T21:04:22,1895.48,BANK_TRANSFER,FAILED,PAYMENTS_PLATFORM
PAY0000872,ACC000097,2026-02-01T22:07:39,1856.53,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000873,ACC000264,2026-07-06T16:51:23,147.29,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000874,ACC000219,2026-06-01T10:04:56,685.86,ACH,FAILED,PAYMENTS_PLATFORM
PAY0000875,ACC000032,2026-02-06T20:15:48,512.81,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000876,ACC000300,2026-01-31T17:07:45,536.2,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000877,ACC000260,2026-05-16T15:46:37,1351.1,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000878,ACC000109,2026-01-12T23:04:38,62.17,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000879,ACC000324,2026-04-28T22:25:30,1695.37,ACH,FAILED,PAYMENTS_PLATFORM
PAY0000880,ACC000230,2026-05-02T03:23:02,597.78,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000881,ACC000023,2026-01-31T18:20:06,1025.81,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000882,ACC000246,2026-02-25T12:47:46,537.95,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000883,ACC000284,2026-03-11T13:22:25,717.29,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000884,ACC000036,2026-01-05T13:28:56,2231.46,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000885,ACC000275,2026-07-02T19:29:46,528.73,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000886,ACC000247,2026-06-26T16:54:26,829.76,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000887,ACC000061,2026-04-03T14:04:58,1202.8,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000888,ACC000286,2026-01-10T18:25:40,1099.35,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000889,ACC000071,2026-04-01T20:58:59,1445.94,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000890,ACC000142,2026-02-24T11:08:26,2438.9,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000891,ACC000258,2026-05-15T20:44:08,266.46,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000892,ACC000032,2026-06-27T23:28:47,413.58,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000893,ACC000240,2026-03-12T03:59:20,2331.26,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000894,ACC000166,2026-04-30T09:50:06,1190.26,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000895,ACC000111,2026-05-19T19:18:30,619.21,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000896,ACC000296,2026-04-20T09:01:09,846.14,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000897,ACC000301,2026-04-28T03:17:34,638.76,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000898,ACC000197,2026-01-22T08:09:19,235.51,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000899,ACC000259,2026-02-28T02:53:39,346.73,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000900,ACC000295,2026-01-27T13:02:23,1528.73,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000901,ACC000107,2026-04-18T23:17:42,258.75,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000902,ACC000059,2026-07-05T11:52:04,1745.07,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000903,ACC000334,2026-07-03T10:26:24,867.4,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000904,ACC000301,2026-04-01T18:50:59,574.6,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000905,ACC000004,2026-05-13T21:47:55,1303.9,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000906,ACC000343,2026-01-30T04:20:28,2128.07,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000907,ACC000368,2026-05-15T16:16:04,379.82,DEBIT_CARD,FAILED,PAYMENTS_PLATFORM
PAY0000908,ACC000117,2026-03-20T08:33:03,955.47,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000909,ACC000347,2026-04-19T17:07:21,2161.33,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000910,ACC000269,2026-02-03T04:35:39,608.14,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000911,ACC000058,2026-02-28T21:57:34,948.67,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000912,ACC000217,2026-05-20T19:21:44,735.48,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000913,ACC000098,2026-03-16T07:09:09,2070.19,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000914,ACC000353,2026-07-01T07:42:27,1099.58,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000915,ACC000071,2026-02-25T13:22:05,1994.78,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000916,ACC000258,2026-01-30T00:34:39,1668.39,BANK_TRANSFER,FAILED,PAYMENTS_PLATFORM
PAY0000917,ACC000311,2026-04-28T06:56:49,324.36,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000918,ACC000042,2026-02-23T23:08:21,915.76,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000919,ACC000079,2026-03-20T18:06:48,100.17,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000920,ACC000197,2026-02-27T01:37:44,2438.14,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
